ID,age,avg_distance,n_purchase,discount_purchase,n_reward,n_first_class,n_second_class,n_third_class,n_fourth_class,avg_npassengers,avg_price,sdt_dev_price,sdt_dev_distance,since_last_purchase,n_sent_reminder,n_open_reminder,n_click_reminder,n_sent_upgrade,n_open_upgrade,n_click_upgrade,n_sent_discount,n_open_discount,n_click_discount,n_sessions,n_bounces,n_hits,total_session_duration,total_revenue,conversions,n_search,n_path,price,days_2_trip,is_second_class,distance,upgrade_price,success
34,55.6466874125179,537.21,10,1,1,0,6,1,0,1,61.82,24.1282591350659,146.456686429811,29.5554282407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.9,2,TRUE,565.9,8,FALSE
35,30.4686052207371,557.716666666667,12,4,0,0,4,0,0,1.16666666666667,28.65,10.2044998986632,237.872879853288,5.48217592592593,0,0,0,1,1,0,1,1,0,20,2,760,22138.2,458,12,20,8,47.9,2,TRUE,729.4,8,FALSE
36,51.9891531659426,786.9,4,0,0,0,1,0,0,2,53.4,4.04145188432738,0,32.8312847222222,0,0,0,0,0,0,0,0,0,44,4,496,5149.92,1853.2,16,3,2,49.9,3,TRUE,786.9,8,FALSE
37,27.5206600152576,376.55,8,4,1,1,5,0,0,1.25,22.525,13.163440713908,132.929616177671,38.3437731481481,2,1,0,0,0,0,5,3,0,56,2,1644,26261.08,292.4,12,54,21,7.31,3,TRUE,221,8,FALSE
38,27.8028517960796,692.5,2,2,0,0,2,0,0,1,25.1,0,0,13.6099305555556,0,0,0,0,0,0,0,0,0,4,0,80,763.97,50.2,2,5,2,25.1,2,TRUE,692.5,8,FALSE
39,69.0795641248467,926.4,4,2,0,1,3,0,0,1,46.65,19.6871362400257,0,30.5884143518518,0,0,0,0,0,0,5,2,0,7,2,130,725.85,118.7,3,4,2,29.9,2,TRUE,926.4,8,TRUE
40,76.2192901522439,409.475,16,3,0,0,4,0,0,2,23.4,0.894427190999916,176.962419739333,54.6483680555556,0,0,0,0,0,0,2,1,0,28,0,420,2726.36,764.8,8,5,1,23.9,2,TRUE,508.4,8,FALSE
41,47.1809339878604,535.177777777778,9,5,1,1,6,0,0,1,19.6777777777778,8.45248155540398,104.166666666667,3.8090625,0,0,0,0,0,0,5,4,0,238,18,2322,16561.5,8245.2,92,10,8,14.9,3,TRUE,569.9,8,FALSE
42,52.6850435769015,506.946666666667,15,8,0,0,11,0,0,1.13333333333333,35.7133333333333,18.2461685475792,75.3344624862701,40.5395833333333,0,0,0,0,0,0,4,2,0,33,4,696,8250.97,513.5,11,24,4,15.5,3,TRUE,478.4,8,FALSE
43,54.1288791933398,268.1,13,7,0,0,6,1,0,1.92307692307692,18.5153846153846,7.79463984135318,0,5.43680555555556,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,21.9,3,TRUE,268.1,4,FALSE
44,24.8138107001892,547.8,10,2,0,1,6,2,0,1.2,31.8,9.6775800464556,69.8863362897212,12.7166550925926,2,0,0,0,0,0,7,1,0,225,90,1455,6846.72,318,8,48,8,18.9,3,TRUE,569.9,8,FALSE
45,61.2987422070385,664.122222222222,9,2,0,0,4,0,0,1.44444444444444,30.9888888888889,9.03388682191177,116.477227149535,7.75489583333333,1,1,0,0,0,0,5,5,2,12,0,488,6890.92,448,6,9,2,26.9,2,TRUE,565.9,8,FALSE
46,56.8384682344357,430.633333333333,6,2,0,0,3,1,0,1.66666666666667,30.0666666666667,12.2460878106711,63.3103677660039,13.3979050925926,0,0,0,0,0,0,4,2,0,14,6,432,1756.94,364.8,8,4,2,24.4,3,TRUE,471.5,8,FALSE
47,45.9316189193673,268.1,13,1,0,2,7,0,0,1,22.9923076923077,7.64868850832846,0,9.63234953703704,1,0,0,0,0,0,5,4,1,19,4,370,11006.18,254,8,13,2,19.9,3,TRUE,268.1,4,FALSE
48,66.6905230289563,427.94,10,1,0,0,2,0,0,2.6,21.3,7.50111102881878,178.105594147592,23.3800231481481,0,0,0,0,0,0,11,4,0,48,0,1074,7748.22,2438.4,24,14,9,26.9,2,TRUE,565.9,8,FALSE
49,24.5836737138878,786.9,3,2,0,0,2,1,0,1,30.5,1.03923048454133,0,12.7064583333333,0,0,0,0,0,0,10,8,4,66,6,1208,14009.76,123.2,2,26,3,29.9,2,FALSE,786.9,8,FALSE
50,23.2768243988193,565.9,14,7,1,1,8,0,0,1.28571428571429,40.65,20.4333720248933,0,6.45229166666667,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,26.9,3,TRUE,565.9,8,FALSE
51,25.764495631696,565.9,15,2,1,5,7,0,0,1,60.3666666666667,15.277746031713,0,2.694375,0,0,0,0,0,0,0,0,0,22,3,741,12744.64,674.8,9,19,5,69.9,3,TRUE,565.9,8,FALSE
52,45.723399741285,786.9,6,2,0,1,2,0,0,1.66666666666667,38.9666666666667,5.3675568619872696,0,47.8659259259259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32.9,3,TRUE,786.9,8,FALSE
53,22.937098371422,565.9,1,0,0,0,1,0,0,1,49.9,NA,NA,10.467974537037,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,49.9,3,TRUE,565.9,8,FALSE
54,64.8001120700522,786.9,9,3,0,2,3,0,0,1.66666666666667,47.9,11.0227038425243,0,54.3821180555556,0,0,0,0,0,0,5,4,2,35,8,457,4662.8,522.7,5,28,3,29.9,3,TRUE,786.9,8,FALSE
55,30.9097011111481,467.009523809524,42,26,2,3,39,0,0,1,29.2904761904762,14.0817614184363,51.7136949806161,0.506655092592593,0,0,0,0,0,0,6,1,0,2,0,544,280365.04,0,0,27,11,14.9,3,TRUE,478.4,8,FALSE
56,47.0165504262166,618.833333333333,6,4,0,1,4,0,0,1,37.3333333333333,9.34080653191504,114.123909268245,41.648125,1,1,0,0,0,0,0,0,0,54,8,966,9700.64,448,8,22,3,31,3,TRUE,692.5,8,FALSE
57,56.9535367275864,508.4,5,3,0,1,3,0,0,1,42.1,13.2174127574197,0,6.27986111111111,0,0,0,0,0,0,2,1,1,18,3,526,4488.35,210.5,4,27,5,42.9,3,TRUE,508.4,8,FALSE
58,26.4302490563535,565.9,4,2,0,1,2,0,0,1,41.15,28.5,0,16.7484259259259,0,0,0,0,0,0,1,1,1,16,0,302,1915.54,257.2,4,14,3,26.9,2,TRUE,565.9,8,FALSE
59,63.3316189193672,729.4,4,1,0,0,1,0,0,2,38.8,11.6624754376304,0,29.5245833333333,0,0,0,0,0,0,8,3,1,4,0,132,1239.48,620.8,4,3,1,28.7,2,TRUE,729.4,8,FALSE
60,41.1316189193672,508.20303030303,33,11,2,14,11,7,0,1,41.9727272727273,17.0425803637403,113.435453796555,10.3141087962963,0,0,0,0,0,0,3,1,0,57,7,1760,29352.52,1313.3,31,43,3,28.7,3,TRUE,565.9,8,FALSE
61,38.0631257686823,565.9,9,4,0,1,4,0,0,1,37.5444444444445,7.8754541315265,0,38.7653587962963,0,0,0,0,0,0,5,0,0,4,0,234,1515.8,269.2,4,0,0,35.9,3,TRUE,565.9,8,FALSE
62,31.6412079604631,467.35,20,10,0,0,13,0,0,1.8,22.3,17.4759985785016,49.4171023027454,26.891400462963,0,0,0,0,0,0,11,4,0,1,0,3,4.95,0,0,1,1,14.9,2,TRUE,478.4,8,TRUE
63,29.5343586453946,569.9,11,1,0,1,5,0,0,1.36363636363636,34.2272727272727,15.0482617540426,0,6.69699074074074,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,24.9,2,TRUE,569.9,8,FALSE
64,32.1699750837508,610.1,5,2,0,0,3,0,0,1.8,41.32,32.244100235547,98.8342046054907,54.6859837962963,1,1,1,0,0,0,3,1,1,54,22,656,3096.82,0,0,18,5,26.9,3,TRUE,565.9,8,FALSE
65,33.0877833029289,325,12,3,0,0,5,1,0,1.83333333333333,20.9,17.0773640716699,267.94381364892,8.40266203703704,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,26.9,3,TRUE,565.9,8,FALSE
66,33.9672353577234,413.5,18,4,3,0,9,1,0,1.22222222222222,36.4333333333333,15.8405288087607,147.441832997447,12.5667476851852,0,0,0,0,0,0,2,0,0,14,2,358,2130,544.4,8,9,6,39.9,2,TRUE,508.4,8,FALSE
67,39.3617559056686,565.9,4,1,0,1,1,0,0,2,29.4,2.88675134594813,0,38.7572800925926,0,0,0,0,0,0,4,2,0,4,0,28,17.08,0,0,0,0,26.9,3,TRUE,565.9,8,FALSE
68,23.1014819330659,569.9,9,6,0,0,6,0,0,1.88888888888889,17.2333333333333,1.32287565553229,0,18.7121990740741,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,17.9,2,TRUE,569.9,8,FALSE
69,47.2905230289563,218.366666666667,3,0,0,0,2,1,0,1,18.9,8.54400374531753,86.1406601630921,12.7280092592593,0,0,0,0,0,0,7,1,1,8,1,126,716.62,56.7,3,3,2,26.9,3,FALSE,268.1,4,FALSE
70,58.6138107001892,362.894736842105,19,5,1,1,12,0,0,1.21052631578947,28.478947368421,17.0532362177118,233.332177315432,5.7865162037037,0,0,0,0,0,0,0,0,0,54,4,1124,15202.64,474.3,13,44,10,29.9,3,TRUE,786.9,8,FALSE
71,56.8110709741618,357.05,4,1,0,0,1,1,0,1.5,19.4,1.73205080756888,68.6469470066465,26.6337615740741,0,0,0,0,0,0,7,1,1,12,4,104,547.82,0,0,3,1,17.9,3,TRUE,416.5,8,FALSE
72,22.8877833029289,361.833333333333,6,3,0,0,3,0,0,1.33333333333333,22.2833333333333,8.98051594657382,128.382267726765,10.3547569444444,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,32.9,2,TRUE,478.4,8,FALSE
73,29.0686052207371,393.133333333333,3,3,0,0,3,0,0,1,27.5666666666667,18.8237438713273,217.202079486669,7.36135416666667,0,0,0,0,0,0,14,0,0,1,0,138,5510.34,82.7,3,8,7,36.9,3,TRUE,464.2,8,FALSE
74,28.2631257686823,786.9,2,2,0,0,2,0,0,1,30.4,0.707106781186548,0,28.3204861111111,0,0,0,0,0,0,6,5,0,4,0,179,3425.5,61.8,2,6,2,29.9,3,TRUE,786.9,8,FALSE
75,23.8603860426549,562.2,6,4,0,0,4,0,0,1,26.2666666666667,7.75259096474635,221.844486070761,22.3878356481481,0,0,0,0,0,0,6,6,0,14,0,600,15032.78,490.8,12,23,5,28.7,3,TRUE,705.4,8,FALSE
76,47.1042216590933,471.5,2,1,0,0,1,0,0,1,17.9,0,0,36.4191666666667,0,0,0,0,0,0,12,6,0,2,0,34,94.52,0,0,0,0,17.9,3,TRUE,471.5,8,FALSE
77,53.9480572755316,452.60243902439,41,3,0,0,3,0,0,1.14634146341463,31.4268292682927,13.508312707186,96.4395989410079,7.61196759259259,1,1,0,1,0,0,1,1,0,140,25,2584,26466.74,1378.6,44,75,8,39.9,2,TRUE,471.5,8,FALSE
78,26.3617559056686,182.366666666667,6,1,0,0,4,0,0,1.66666666666667,13.5666666666667,8.95916662791058,66.4087544429699,11.2490625,0,0,0,0,0,0,4,0,0,3,0,271,5497.26,93.3,5,14,9,24.9,3,TRUE,268.1,4,FALSE
79,27.5946326179974,268.1,1,0,0,0,1,0,0,1,21.9,NA,NA,7.39564814814815,2,1,0,0,0,0,10,0,0,3,0,79,670.76,21.9,1,3,3,21.9,3,TRUE,268.1,4,FALSE
80,42.8987422070385,268.1,1,1,0,0,1,0,0,1,11.9,NA,NA,10.7466087962963,0,0,0,0,0,0,0,0,0,8,1,188,1504.2,203.1,2,11,3,11.9,3,TRUE,268.1,4,FALSE
81,56.1946326179974,519.1,11,2,0,1,2,0,0,1,39.7636363636364,13.6566667036486,104.123426758823,11.4759490740741,0,0,0,1,1,0,7,5,2,32,6,566,9979.7,601.4,8,21,2,26.9,2,TRUE,565.9,8,FALSE
82,35.6987422070385,565.9,6,0,0,0,3,0,0,1,51.7333333333333,9.08662020041923,0,11.706724537037,0,0,0,0,0,0,3,1,0,8,2,286,4343.76,620.8,6,5,1,44.9,3,TRUE,565.9,8,FALSE
83,19.7343586453946,492.357142857143,7,1,0,0,1,0,0,1,47.5285714285714,33.5427445848683,125.598339388476,18.629837962963,0,0,0,1,1,0,3,3,3,15,3,136,575.58,0,0,12,6,18,2,TRUE,565.9,8,FALSE
84,64.8658654947097,565.9,17,1,0,1,5,0,0,1.94117647058824,55.4294117647059,14.9629444255585,0,26.8258333333333,0,0,0,0,0,0,1,1,0,4,0,144,1650.24,0,0,3,2,54.9,1,TRUE,565.9,8,FALSE
85,44.4631257686823,565.9,1,1,0,0,1,0,0,1,18,NA,NA,15.369537037037,1,1,0,0,0,0,4,4,3,5,2,81,1296.97,71.8,2,9,4,18,2,TRUE,565.9,8,FALSE
86,33.8357285084083,508.4,2,0,0,0,1,0,0,1,42.9,0,0,9.4841087962963,1,0,0,0,0,0,4,0,0,2,0,62,247.38,171.6,2,2,1,42.9,3,TRUE,508.4,8,FALSE
87,41.4165504262166,565.9,2,2,0,0,2,0,0,1,26.9,0,0,39.6903935185185,2,0,1,0,0,0,0,0,0,8,2,330,1509.08,0,0,2,2,26.9,3,TRUE,565.9,8,FALSE
88,49.2658654947097,786.9,6,4,0,1,5,0,0,1,39.7333333333333,17.4632948399398,0,55.9028703703704,0,0,0,0,0,0,5,5,5,269,66,1764,9957.9,324.3,7,84,9,29.9,3,TRUE,786.9,8,TRUE
89,38.6220298782713,480.62,5,2,0,0,2,0,0,1.8,55.5,34.1877170925466,190.691877121182,22.3352083333333,0,0,0,0,0,0,1,1,0,4,0,172,5127.32,1086.4,4,2,1,87.9,3,TRUE,565.9,8,FALSE
90,23.0110709741618,268.1,1,1,0,0,1,0,0,1,13.9,NA,NA,22.6363773148148,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,1,13.9,3,TRUE,268.1,4,TRUE
91,32.6740846727919,267.01,10,0,0,0,3,0,0,1,31.2,12.0282075879068,16.6583612639419,11.4180902777778,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,19.9,3,TRUE,268.1,4,FALSE
92,40.0576463166275,474.935294117647,17,4,0,0,8,0,1,1.70588235294118,38.6352941176471,15.7959227799641,166.202312488336,3.60796296296296,2,2,2,0,0,0,8,6,2,34,7,702,4251.41,623.5,9,15,3,17.9,3,TRUE,569.9,8,FALSE
93,24.8384682344357,565.9,4,2,0,0,2,0,0,1.5,44.65,21.3911975666005,0,19.6387152777778,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,26.9,3,TRUE,565.9,8,FALSE
94,25.4165504262166,633.4,6,4,0,2,2,0,0,1,19.2,8.26534935740771,0,12.7110532407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9,3,TRUE,633.4,8,FALSE
95,32.3097011111481,252.285714285714,7,1,0,1,2,0,0,1.57142857142857,22.5857142857143,9.19627253681776,19.7238796531369,17.7841087962963,0,0,0,0,0,0,6,1,1,16,0,324,1907.28,321.6,4,7,1,13.9,2,TRUE,268.1,4,FALSE
96,25.342577823476802,565.9,6,2,0,0,4,1,0,1,38.2,15.566630977832,0,12.5840625,0,0,0,0,0,0,5,0,1,12,0,372,3313.46,458.4,8,3,1,49.9,2,TRUE,565.9,8,FALSE
97,25.3453175495042,565.9,15,5,0,3,8,0,0,1,43.8466666666667,14.1975785997204,0,47.893125,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26.9,3,TRUE,565.9,8,FALSE
98,64.2905230289563,527.133333333333,9,1,0,0,1,0,0,1.66666666666667,34.7888888888889,11.8130695042022,116.3,31.5953009259259,0,0,0,2,2,0,7,6,0,0,0,0,0,0,0,0,0,26.9,2,TRUE,565.9,8,TRUE
99,24.0083312481344,786.9,1,1,0,0,1,0,0,1,29.9,NA,NA,76.5075810185185,0,0,0,0,0,0,8,1,0,3,1,21,20.24,0,0,0,0,29.9,3,TRUE,786.9,8,FALSE
100,52.6877833029289,565.9,16,1,0,4,9,0,1,1,64.125,22.3061277081732,0,1.75002314814815,0,0,0,0,0,0,3,3,2,24,2,418,3296.12,919.4,8,9,3,47.9,2,TRUE,565.9,8,FALSE
101,27.1343586453946,565.9,18,7,0,1,10,0,0,1,45.7888888888889,11.5447410430739,0,3.66607638888889,0,0,0,0,0,0,0,0,0,123,31,596,743.17,350.6,6,26,2,26.9,3,TRUE,565.9,8,FALSE
102,27.5124408371755,565.9,2,1,0,0,1,0,0,1,26.9,0,0,35.6079513888889,0,0,0,0,0,0,8,8,1,2,0,14,23.52,0,0,1,1,26.9,3,TRUE,565.9,8,TRUE
103,23.2384682344357,471.5,4,1,0,0,1,0,0,2,19.7,0,0,73.4074421296296,0,0,0,0,0,0,3,2,0,8,0,284,3340.8,315.2,4,1,1,19.7,2,TRUE,471.5,8,FALSE
104,30.8247696042987,463.588888888889,9,0,0,1,5,0,0,1.44444444444444,32.4555555555555,5.12618549974323,210.954571202217,7.51295138888889,1,1,0,0,0,0,8,4,3,5,0,48,67.8,0,0,1,1,29.9,2,TRUE,569.9,8,FALSE
105,21.8603860426549,285.8,13,6,0,0,8,0,0,1.46153846153846,17.2846153846154,4.53759226790416,86.5287235546671,22.5495138888889,0,0,0,0,0,0,1,1,0,2,0,12,5.88,0,0,0,0,14.9,2,TRUE,478.4,8,FALSE
106,29.2521668645727,565.9,6,3,0,0,5,0,0,1,63.25,29.1378619668637,0,20.3540625,0,0,0,0,0,0,5,2,0,24,2,738,13000.74,723,10,12,8,26.9,3,TRUE,565.9,8,FALSE
107,52.2877833029289,565.9,7,3,0,1,2,0,0,1.85714285714286,28.9,9.5,0,27.7381134259259,1,1,0,0,0,0,3,2,2,116,4,2580,26024.6,1246,20,40,3,26.9,3,TRUE,565.9,8,TRUE
108,47.1398380974494,565.9,18,12,3,7,9,0,0,1.11111111111111,29.3722222222222,5.63641579432674,0,9.72158564814815,1,0,0,0,0,0,0,0,0,63,7,928,6427.95,303,10,70,18,26.9,3,TRUE,565.9,8,FALSE
109,28.2631257686823,565.9,3,2,0,0,2,0,0,1.66666666666667,23.9,2.59807621135332,0,20.5129282407407,0,0,0,0,0,0,14,2,0,8,0,226,2438.98,223.2,6,12,6,22.4,2,TRUE,565.9,8,FALSE
110,65.978194261833,565.9,3,1,0,1,1,0,0,1.66666666666667,39.7,22.1702503368816,0,7.60247685185185,0,0,0,0,0,0,7,1,1,14,0,338,2945.1,238.2,4,13,3,26.9,3,TRUE,565.9,8,FALSE
111,30.2877833029289,471.5,2,0,0,0,1,0,0,1,34.9,0,0,13.4893518518519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9,3,TRUE,471.5,8,FALSE
112,26.9946326179974,524.6,12,3,0,1,2,0,0,4,38.5666666666667,20.6324252015358,243.22076765396,48.3339930555556,0,0,0,0,0,0,1,1,1,8,0,1168,29717.44,1851.2,12,13,6,29.9,3,TRUE,786.9,8,FALSE
113,42.2028517960796,458.371428571428,28,11,3,3,15,1,0,1,25.55,8.61086738006323,59.4234637355316,7.96289351851852,0,0,0,0,0,0,0,0,0,164,36,1642,3823.28,1294,34,23,3,19.5,3,TRUE,478.4,8,FALSE
114,26.2740846727919,692.5,6,1,0,0,1,0,0,3,26,0,0,14.7324421296296,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,2,TRUE,692.5,8,FALSE
115,46.2466874125179,565.9,4,1,0,0,1,0,0,2,26.9,0,0,74.8190972222222,0,0,0,0,0,0,3,2,0,12,0,492,10347.52,430.4,4,9,1,26.9,3,TRUE,565.9,8,FALSE
